Book-Title,Title,ISBN,Vote-Count,Vote-Average,Score
0590023101,,0590023101,9,7.111111111111111,7.277926311666307
0872861562,,0872861562,9,7.111111111111111,7.277926311666307
0804115486,,0804115486,9,7.111111111111111,7.277926311666307
0446606456,,0446606456,9,7.111111111111111,7.277926311666307
0061099570,,0061099570,9,7.111111111111111,7.277926311666307
1551664348,,1551664348,9,7.111111111111111,7.277926311666307
0345377702,,0345377702,9,7.111111111111111,7.277926311666307
067172701X,,067172701X,9,7.111111111111111,7.277926311666307
0440227704,,0440227704,9,7.111111111111111,7.277926311666307
0061099813,,0061099813,9,7.111111111111111,7.277926311666307
0515101230,,0515101230,9,7.111111111111111,7.277926311666307
0380812894,,0380812894,9,7.111111111111111,7.277926311666307
0553562746,,0553562746,9,7.111111111111111,7.277926311666307
0875421369,,0875421369,9,7.111111111111111,7.277926311666307
0553096060,,0553096060,27,7.222222222222222,7.277840066182645
0345389964,,0345389964,27,7.222222222222222,7.277840066182645
0449003795,,0449003795,81,7.2592592592592595,7.277800494725436
0767900383,,0767900383,74,7.256756756756757,7.277090282713615
0671011367,,0671011367,56,7.25,7.276884034194366
0786889608,,0786889608,20,7.2,7.27554341881925
0425171493,,0425171493,20,7.2,7.27554341881925
0515132187,,0515132187,60,7.25,7.275203782057218
0425184129,,0425184129,31,7.225806451612903,7.274658344333199
0553571818,,0553571818,31,7.225806451612903,7.274658344333199
0553580930,,0553580930,31,7.225806451612903,7.274658344333199
0060505885,,0060505885,24,7.208333333333333,7.271894358987928
0688046606,,0688046606,13,7.153846153846154,7.271355414803647
0440224810,,0440224810,13,7.153846153846154,7.271355414803647
0440351626,,0440351626,13,7.153846153846154,7.271355414803647
0452283795,,0452283795,13,7.153846153846154,7.271355414803647
1551667002,,1551667002,13,7.153846153846154,7.271355414803647
0385497466,,0385497466,61,7.245901639344262,7.270969877717877
0345378490,,0345378490,98,7.255102040816326,7.270716098545706
0061030643,,0061030643,28,7.214285714285714,7.269157564114438
0425130711,,0425130711,28,7.214285714285714,7.269157564114438
088730866X,,088730866X,17,7.176470588235294,7.26728771674581
0671537458,,0671537458,17,7.176470588235294,7.26728771674581
0451201558,,0451201558,17,7.176470588235294,7.26728771674581
0060085444,,0060085444,17,7.176470588235294,7.26728771674581
0060096209,,0060096209,17,7.176470588235294,7.26728771674581
0399149422,,0399149422,17,7.176470588235294,7.26728771674581
0394585852,,0394585852,17,7.176470588235294,7.26728771674581
0312978367,,0312978367,32,7.21875,7.267028945879499
0375705198,,0375705198,32,7.21875,7.267028945879499
0316780375,,0316780375,62,7.241935483870968,7.266864273510031
3257227809,,3257227809,21,7.190476190476191,7.26452168206648
0425185710,,0425185710,40,7.225,7.263932773901408
0679442790,,0679442790,44,7.227272727272727,7.262771709409624
0345413865,,0345413865,25,7.2,7.26251869143662
0812543262,,0812543262,25,7.2,7.26251869143662
,,0749005262,6,7.0,7.2613042051662
0671021362,,0671021362,6,7.0,7.2613042051662
067152609X,,067152609X,6,7.0,7.2613042051662
0446603104,,0446603104,6,7.0,7.2613042051662
0553572024,,0553572024,6,7.0,7.2613042051662
0380785188,,0380785188,6,7.0,7.2613042051662
0399145664,,0399145664,6,7.0,7.2613042051662
0385488181,,0385488181,6,7.0,7.2613042051662
0517887940,,0517887940,6,7.0,7.2613042051662
0440227720,,0440227720,6,7.0,7.2613042051662
0743219570,,0743219570,6,7.0,7.2613042051662
014230218X,,014230218X,6,7.0,7.2613042051662
044990542X,,044990542X,6,7.0,7.2613042051662
3453108574,,3453108574,6,7.0,7.2613042051662
0312152175,,0312152175,6,7.0,7.2613042051662
,,8804507993,6,7.0,7.2613042051662
0451199650,,0451199650,6,7.0,7.2613042051662
0552997889,,0552997889,6,7.0,7.2613042051662
0380731169,,0380731169,6,7.0,7.2613042051662
0060195932,,0060195932,6,7.0,7.2613042051662
,,034544194X,6,7.0,7.2613042051662
0671039288,,0671039288,6,7.0,7.2613042051662
0140434941,,0140434941,6,7.0,7.2613042051662
0375502548,,0375502548,6,7.0,7.2613042051662
0679456996,,0679456996,6,7.0,7.2613042051662
0671733354,,0671733354,6,7.0,7.2613042051662
,,0771086598,6,7.0,7.2613042051662
0684867532,,0684867532,6,7.0,7.2613042051662
0451458540,,0451458540,6,7.0,7.2613042051662
0684853302,,0684853302,6,7.0,7.2613042051662
0380758393,,0380758393,6,7.0,7.2613042051662
0812574737,,0812574737,6,7.0,7.2613042051662
0836226844,,0836226844,6,7.0,7.2613042051662
0446524565,,0446524565,6,7.0,7.2613042051662
0425153088,,0425153088,6,7.0,7.2613042051662
0812541626,,0812541626,6,7.0,7.2613042051662
0778320375,,0778320375,6,7.0,7.2613042051662
0375507477,,0375507477,6,7.0,7.2613042051662
0449000613,,0449000613,6,7.0,7.2613042051662
1400034957,,1400034957,6,7.0,7.2613042051662
0399140433,,0399140433,6,7.0,7.2613042051662
0395875145,,0395875145,6,7.0,7.2613042051662
0440209862,,0440209862,6,7.0,7.2613042051662
0871138433,,0871138433,6,7.0,7.2613042051662
1400033349,,1400033349,6,7.0,7.2613042051662
067941603X,,067941603X,6,7.0,7.2613042051662
1400051452,,1400051452,6,7.0,7.2613042051662
0671708376,,0671708376,6,7.0,7.2613042051662
1565122178,,1565122178,6,7.0,7.2613042051662
0486266893,,0486266893,6,7.0,7.2613042051662
0843950757,,0843950757,6,7.0,7.2613042051662
0553290320,,0553290320,6,7.0,7.2613042051662
1551664372,,1551664372,6,7.0,7.2613042051662
345307565X,,345307565X,6,7.0,7.2613042051662
0140714146,,0140714146,6,7.0,7.2613042051662
0380818205,,0380818205,6,7.0,7.2613042051662
3453177622,,3453177622,6,7.0,7.2613042051662
0312310439,,0312310439,6,7.0,7.2613042051662
0446606138,,0446606138,6,7.0,7.2613042051662
,,0091816971,6,7.0,7.2613042051662
0312272782,,0312272782,6,7.0,7.2613042051662
0684848465,,0684848465,6,7.0,7.2613042051662
,,0099755017,6,7.0,7.2613042051662
0440218802,,0440218802,6,7.0,7.2613042051662
0962197963,,0962197963,6,7.0,7.2613042051662
0061091227,,0061091227,6,7.0,7.2613042051662
0553275720,,0553275720,6,7.0,7.2613042051662
0671522663,,0671522663,6,7.0,7.2613042051662
0449214923,,0449214923,6,7.0,7.2613042051662
0316748641,,0316748641,6,7.0,7.2613042051662
0312252943,,0312252943,6,7.0,7.2613042051662
,,9044301624,6,7.0,7.2613042051662
0380721457,,0380721457,6,7.0,7.2613042051662
0553567675,,0553567675,6,7.0,7.2613042051662
068817776X,,068817776X,6,7.0,7.2613042051662
0345460685,,0345460685,6,7.0,7.2613042051662
0553135457,,0553135457,6,7.0,7.2613042051662
,,0099414732,6,7.0,7.2613042051662
0812969650,,0812969650,6,7.0,7.2613042051662
0061098027,,0061098027,6,7.0,7.2613042051662
050552421X,,050552421X,6,7.0,7.2613042051662
0425067947,,0425067947,6,7.0,7.2613042051662
0099269325,,0099269325,6,7.0,7.2613042051662
0375413006,,0375413006,6,7.0,7.2613042051662
0451406176,,0451406176,6,7.0,7.2613042051662
0373441762,,0373441762,6,7.0,7.2613042051662
0449209733,,0449209733,6,7.0,7.2613042051662
0451192311,,0451192311,6,7.0,7.2613042051662
0385487622,,0385487622,6,7.0,7.2613042051662
0771014899,,0771014899,6,7.0,7.2613042051662
0380806576,,0380806576,6,7.0,7.2613042051662
0804108528,,0804108528,6,7.0,7.2613042051662
0553272543,,0553272543,6,7.0,7.2613042051662
0441009425,,0441009425,6,7.0,7.2613042051662
0380769336,,0380769336,6,7.0,7.2613042051662
1572970669,,1572970669,6,7.0,7.2613042051662
0553276182,,0553276182,6,7.0,7.2613042051662
0743456653,,0743456653,6,7.0,7.2613042051662
0441005136,,0441005136,6,7.0,7.2613042051662
0553104144,,0553104144,6,7.0,7.2613042051662
0380807939,,0380807939,6,7.0,7.2613042051662
0380763621,,0380763621,6,7.0,7.2613042051662
0345311078,,0345311078,6,7.0,7.2613042051662
006103083X,,006103083X,6,7.0,7.2613042051662
0345360354,,0345360354,6,7.0,7.2613042051662
,,8447315134,6,7.0,7.2613042051662
8440648324,,8440648324,6,7.0,7.2613042051662
0684849739,,0684849739,6,7.0,7.2613042051662
0440222915,,0440222915,6,7.0,7.2613042051662
0553801198,,0553801198,6,7.0,7.2613042051662
0061057908,,0061057908,6,7.0,7.2613042051662
0671013955,,0671013955,6,7.0,7.2613042051662
1551669560,,1551669560,6,7.0,7.2613042051662
038547508X,,038547508X,6,7.0,7.2613042051662
0380795981,,0380795981,6,7.0,7.2613042051662
0812577701,,0812577701,6,7.0,7.2613042051662
0152017984,,0152017984,6,7.0,7.2613042051662
0553275976,,0553275976,56,7.232142857142857,7.2602173675277
0767908260,,0767908260,10,7.1,7.258074432261571
0375405445,,0375405445,10,7.1,7.258074432261571
0670873926,,0670873926,10,7.1,7.258074432261571
067173590X,,067173590X,10,7.1,7.258074432261571
0451147960,,0451147960,10,7.1,7.258074432261571
034536743X,,034536743X,10,7.1,7.258074432261571
2264002190,,2264002190,10,7.1,7.258074432261571
0373835396,,0373835396,10,7.1,7.258074432261571
0373078358,,0373078358,10,7.1,7.258074432261571
0553571907,,0553571907,10,7.1,7.258074432261571
0380726246,,0380726246,10,7.1,7.258074432261571
0679451463,,0679451463,10,7.1,7.258074432261571
0345375580,,0345375580,10,7.1,7.258074432261571
0553575406,,0553575406,10,7.1,7.258074432261571
0688084907,,0688084907,10,7.1,7.258074432261571
0670878073,,0670878073,10,7.1,7.258074432261571
3446202692,,3446202692,10,7.1,7.258074432261571
0152001018,,0152001018,10,7.1,7.258074432261571
0312287364,,0312287364,10,7.1,7.258074432261571
,,3499134764,10,7.1,7.258074432261571
0446604844,,0446604844,45,7.222222222222222,7.25740902146249
0671867172,,0671867172,49,7.224489795918367,7.256849850031358
0425177173,,0425177173,49,7.224489795918367,7.256849850031358
0553582135,,0553582135,53,7.226415094339623,7.256369158801087
0743212002,,0743212002,14,7.142857142857143,7.256280113981223
0345440021,,0345440021,14,7.142857142857143,7.256280113981223
0316154067,,0316154067,14,7.142857142857143,7.256280113981223
0345428307,,0345428307,14,7.142857142857143,7.256280113981223
0515110396,,0515110396,14,7.142857142857143,7.256280113981223
0679425268,,0679425268,14,7.142857142857143,7.256280113981223
0399142991,,0399142991,14,7.142857142857143,7.256280113981223
0380729342,,0380729342,14,7.142857142857143,7.256280113981223
0399147381,,0399147381,14,7.142857142857143,7.256280113981223
0679441557,,0679441557,14,7.142857142857143,7.256280113981223
,,0440295653,14,7.142857142857143,7.256280113981223
0440224624,,0440224624,57,7.228070175438597,7.25595150904364
0786817879,,0786817879,18,7.166666666666667,7.255138275075546
067942525X,,067942525X,18,7.166666666666667,7.255138275075546
0553585118,,0553585118,18,7.166666666666667,7.255138275075546
0553349481,,0553349481,18,7.166666666666667,7.255138275075546
0515093203,,0515093203,22,7.181818181818182,7.254347771217769
0440176484,,0440176484,22,7.181818181818182,7.254347771217769
0446607207,,0446607207,22,7.181818181818182,7.254347771217769
067103619X,,067103619X,22,7.181818181818182,7.254347771217769
0670894184,,0670894184,42,7.214285714285714,7.252457435905695
0345435168,,0345435168,63,7.222222222222222,7.247955851517344
0553295772,,0553295772,27,7.185185185185185,7.245582001666516
,,0099279274,23,7.173913043478261,7.244927483394888
0671695169,,0671695169,23,7.173913043478261,7.244927483394888
0743206061,,0743206061,23,7.173913043478261,7.244927483394888
039915079X,,039915079X,23,7.173913043478261,7.244927483394888
044651862X,,044651862X,72,7.222222222222222,7.244908448048184
0380820145,,0380820145,19,7.157894736842105,7.244045306594
0515131210,,0515131210,19,7.157894736842105,7.244045306594
0399150838,,0399150838,19,7.157894736842105,7.244045306594
034540288X,,034540288X,97,7.22680412371134,7.243693485660019
0671642561,,0671642561,15,7.133333333333334,7.2427916869295785
0449149986,,0449149986,15,7.133333333333334,7.2427916869295785
0743410181,,0743410181,15,7.133333333333334,7.2427916869295785
0373250142,,0373250142,15,7.133333333333334,7.2427916869295785
0061020656,,0061020656,15,7.133333333333334,7.2427916869295785
014027927X,,014027927X,15,7.133333333333334,7.2427916869295785
0156787334,,0156787334,15,7.133333333333334,7.2427916869295785
0553578316,,0553578316,40,7.2,7.241205501174136
0553580337,,0553580337,11,7.090909090909091,7.240869470110799
0452281091,,0452281091,11,7.090909090909091,7.240869470110799
,,3453130510,11,7.090909090909091,7.240869470110799
0375422412,,0375422412,11,7.090909090909091,7.240869470110799
0553580035,,0553580035,11,7.090909090909091,7.240869470110799
0609806505,,0609806505,11,7.090909090909091,7.240869470110799
2070362388,,2070362388,11,7.090909090909091,7.240869470110799
0140186522,,0140186522,11,7.090909090909091,7.240869470110799
0553264613,,0553264613,11,7.090909090909091,7.240869470110799
0451454537,,0451454537,11,7.090909090909091,7.240869470110799
0061090891,,0061090891,11,7.090909090909091,7.240869470110799
3423072571,,3423072571,11,7.090909090909091,7.240869470110799
1853260789,,1853260789,11,7.090909090909091,7.240869470110799
1551665824,,1551665824,11,7.090909090909091,7.240869470110799
0446341916,,0446341916,11,7.090909090909091,7.240869470110799
0061094404,,0061094404,11,7.090909090909091,7.240869470110799
0671684027,,0671684027,11,7.090909090909091,7.240869470110799
0373834365,,0373834365,11,7.090909090909091,7.240869470110799
0345356365,,0345356365,11,7.090909090909091,7.240869470110799
0312140908,,0312140908,11,7.090909090909091,7.240869470110799
0425136981,,0425136981,32,7.1875,7.239251168101721
0380005255,,0380005255,7,7.0,7.237549277423817
0140275428,,0140275428,7,7.0,7.237549277423817
0440226457,,0440226457,7,7.0,7.237549277423817
0440224039,,0440224039,7,7.0,7.237549277423817
8420725927,,8420725927,7,7.0,7.237549277423817
0312981546,,0312981546,7,7.0,7.237549277423817
0440208300,,0440208300,7,7.0,7.237549277423817
0515129240,,0515129240,7,7.0,7.237549277423817
0380978091,,0380978091,7,7.0,7.237549277423817
0060510323,,0060510323,7,7.0,7.237549277423817
0380016362,,0380016362,7,7.0,7.237549277423817
0345423631,,0345423631,7,7.0,7.237549277423817
0515090654,,0515090654,7,7.0,7.237549277423817
0451205987,,0451205987,7,7.0,7.237549277423817
0345382293,,0345382293,7,7.0,7.237549277423817
0883659654,,0883659654,7,7.0,7.237549277423817
0330392611,,0330392611,7,7.0,7.237549277423817
,,0099421755,7,7.0,7.237549277423817
0440225906,,0440225906,7,7.0,7.237549277423817
0684803143,,0684803143,7,7.0,7.237549277423817
0425152367,,0425152367,7,7.0,7.237549277423817
0373706928,,0373706928,7,7.0,7.237549277423817
0451206681,,0451206681,7,7.0,7.237549277423817
0670843342,,0670843342,7,7.0,7.237549277423817
0451208293,,0451208293,7,7.0,7.237549277423817
0671010107,,0671010107,7,7.0,7.237549277423817
1551666537,,1551666537,7,7.0,7.237549277423817
0670032808,,0670032808,7,7.0,7.237549277423817
0060505257,,0060505257,7,7.0,7.237549277423817
0330269828,,0330269828,7,7.0,7.237549277423817
0385299087,,0385299087,7,7.0,7.237549277423817
0449002551,,0449002551,7,7.0,7.237549277423817
0380724324,,0380724324,7,7.0,7.237549277423817
0425156966,,0425156966,7,7.0,7.237549277423817
0449006379,,0449006379,7,7.0,7.237549277423817
0553569376,,0553569376,7,7.0,7.237549277423817
0380773775,,0380773775,7,7.0,7.237549277423817
1853260533,,1853260533,7,7.0,7.237549277423817
060980748X,,060980748X,7,7.0,7.237549277423817
059043389X,,059043389X,7,7.0,7.237549277423817
0679762906,,0679762906,7,7.0,7.237549277423817
0399150900,,0399150900,7,7.0,7.237549277423817
0440229707,,0440229707,7,7.0,7.237549277423817
0385247958,,0385247958,7,7.0,7.237549277423817
0451457307,,0451457307,7,7.0,7.237549277423817
1573221562,,1573221562,7,7.0,7.237549277423817
0399144331,,0399144331,7,7.0,7.237549277423817
0345379365,,0345379365,7,7.0,7.237549277423817
0380704161,,0380704161,7,7.0,7.237549277423817
0380724081,,0380724081,7,7.0,7.237549277423817
0446678112,,0446678112,7,7.0,7.237549277423817
1558533311,,1558533311,7,7.0,7.237549277423817
0449205061,,0449205061,7,7.0,7.237549277423817
0688172377,,0688172377,7,7.0,7.237549277423817
0330336630,,0330336630,7,7.0,7.237549277423817
0671657151,,0671657151,7,7.0,7.237549277423817
0061007153,,0061007153,7,7.0,7.237549277423817
1853262005,,1853262005,7,7.0,7.237549277423817
0671742949,,0671742949,7,7.0,7.237549277423817
0375410198,,0375410198,7,7.0,7.237549277423817
0006546684,,0006546684,7,7.0,7.237549277423817
3404141970,,3404141970,7,7.0,7.237549277423817
0515136204,,0515136204,7,7.0,7.237549277423817
,,0440218071,7,7.0,7.237549277423817
0451179897,,0451179897,7,7.0,7.237549277423817
158062524X,,158062524X,7,7.0,7.237549277423817
,,0099681803,7,7.0,7.237549277423817
0452284295,,0452284295,24,7.166666666666667,7.236180073273642
0553561618,,0553561618,41,7.195121951219512,7.235845378925822
0425167313,,0425167313,71,7.211267605633803,7.234840560688827
0671568833,,0671568833,20,7.15,7.233876752152584
0446530239,,0446530239,20,7.15,7.233876752152584
0440223571,,0440223571,20,7.15,7.233876752152584
0671016652,,0671016652,20,7.15,7.233876752152584
0671034057,,0671034057,20,7.15,7.233876752152584
0373218397,,0373218397,46,7.195652173913044,7.232260841033241
0552999458,,0552999458,29,7.172413793103448,7.230698243989758
0684863472,,0684863472,29,7.172413793103448,7.230698243989758
0446603392,,0446603392,16,7.125,7.2306521025831
0515117234,,0515117234,16,7.125,7.2306521025831
0743466527,,0743466527,16,7.125,7.2306521025831
0061031089,,0061031089,16,7.125,7.2306521025831
051512463X,,051512463X,16,7.125,7.2306521025831
042510687X,,042510687X,25,7.16,7.228035932815931
0451157443,,0451157443,25,7.16,7.228035932815931
0802130208,,0802130208,69,7.202898550724638,7.227575918515917
0684834731,,0684834731,12,7.083333333333333,7.2258151282288745
0486268780,,0486268780,12,7.083333333333333,7.2258151282288745
0446356832,,0446356832,12,7.083333333333333,7.2258151282288745
0312953615,,0312953615,12,7.083333333333333,7.2258151282288745
0385315090,,0385315090,12,7.083333333333333,7.2258151282288745
0440220688,,0440220688,12,7.083333333333333,7.2258151282288745
0805054073,,0805054073,12,7.083333333333333,7.2258151282288745
344244554X,,344244554X,12,7.083333333333333,7.2258151282288745
0553287303,,0553287303,12,7.083333333333333,7.2258151282288745
038550117X,,038550117X,12,7.083333333333333,7.2258151282288745
0375410945,,0375410945,12,7.083333333333333,7.2258151282288745
0061044636,,0061044636,12,7.083333333333333,7.2258151282288745
0590494457,,0590494457,12,7.083333333333333,7.2258151282288745
0786867906,,0786867906,12,7.083333333333333,7.2258151282288745
0312927746,,0312927746,12,7.083333333333333,7.2258151282288745
3426612704,,3426612704,12,7.083333333333333,7.2258151282288745
0440215285,,0440215285,12,7.083333333333333,7.2258151282288745
0553288342,,0553288342,12,7.083333333333333,7.2258151282288745
0380809362,,0380809362,12,7.083333333333333,7.2258151282288745
0061042935,,0061042935,12,7.083333333333333,7.2258151282288745
0312979517,,0312979517,12,7.083333333333333,7.2258151282288745
0553569791,,0553569791,12,7.083333333333333,7.2258151282288745
0553583956,,0553583956,21,7.142857142857143,7.22452168206648
0679454470,,0679454470,21,7.142857142857143,7.22452168206648
0684800713,,0684800713,30,7.166666666666667,7.22391300151947
0345413873,,0345413873,48,7.1875,7.223327731762732
0786884592,,0786884592,26,7.153846153846154,7.220434735055401
0373483694,,0373483694,26,7.153846153846154,7.220434735055401
0786889616,,0786889616,26,7.153846153846154,7.220434735055401
0449910237,,0449910237,26,7.153846153846154,7.220434735055401
0380721643,,0380721643,26,7.153846153846154,7.220434735055401
,,349913599X,17,7.117647058823529,7.2196686691267615
0385498799,,0385498799,17,7.117647058823529,7.2196686691267615
0440211891,,0440211891,17,7.117647058823529,7.2196686691267615
0449225046,,0449225046,17,7.117647058823529,7.2196686691267615
0061099732,,0061099732,17,7.117647058823529,7.2196686691267615
0375707972,,0375707972,145,7.206896551724138,7.2188794768567925
,,0432534220,40,7.175,7.218478228446863
0064405109,,0064405109,8,7.0,7.217753504305166
0446386405,,0446386405,8,7.0,7.217753504305166
0446522570,,0446522570,8,7.0,7.217753504305166
055357857X,,055357857X,8,7.0,7.217753504305166
0786817089,,0786817089,8,7.0,7.217753504305166
,,0786867329,8,7.0,7.217753504305166
0395257301,,0395257301,8,7.0,7.217753504305166
0553295101,,0553295101,8,7.0,7.217753504305166
0345334302,,0345334302,8,7.0,7.217753504305166
0380793253,,0380793253,8,7.0,7.217753504305166
0553579835,,0553579835,8,7.0,7.217753504305166
0441132456,,0441132456,8,7.0,7.217753504305166
0553574132,,0553574132,8,7.0,7.217753504305166
0802713661,,0802713661,8,7.0,7.217753504305166
0060011912,,0060011912,8,7.0,7.217753504305166
0440114330,,0440114330,8,7.0,7.217753504305166
1582343047,,1582343047,8,7.0,7.217753504305166
,,0340767944,8,7.0,7.217753504305166
0440206146,,0440206146,8,7.0,7.217753504305166
0451160452,,0451160452,8,7.0,7.217753504305166
1551668513,,1551668513,8,7.0,7.217753504305166
0446612944,,0446612944,8,7.0,7.217753504305166
0375803483,,0375803483,8,7.0,7.217753504305166
0452284902,,0452284902,8,7.0,7.217753504305166
034530456X,,034530456X,8,7.0,7.217753504305166
0449221873,,0449221873,8,7.0,7.217753504305166
0590997289,,0590997289,8,7.0,7.217753504305166
034532532X,,034532532X,8,7.0,7.217753504305166
0380802317,,0380802317,8,7.0,7.217753504305166
0375406328,,0375406328,8,7.0,7.217753504305166
0312981260,,0312981260,8,7.0,7.217753504305166
0380793660,,0380793660,8,7.0,7.217753504305166
0688059147,,0688059147,8,7.0,7.217753504305166
0425177750,,0425177750,8,7.0,7.217753504305166
0515133701,,0515133701,8,7.0,7.217753504305166
0451523660,,0451523660,8,7.0,7.217753504305166
3453150538,,3453150538,8,7.0,7.217753504305166
0446604763,,0446604763,8,7.0,7.217753504305166
0380711079,,0380711079,8,7.0,7.217753504305166
1558744290,,1558744290,8,7.0,7.217753504305166
0007122039,,0007122039,8,7.0,7.217753504305166
0671039954,,0671039954,8,7.0,7.217753504305166
0525944885,,0525944885,8,7.0,7.217753504305166
,,0099289636,8,7.0,7.217753504305166
0449207668,,0449207668,8,7.0,7.217753504305166
0812510488,,0812510488,8,7.0,7.217753504305166
0373250312,,0373250312,8,7.0,7.217753504305166
0812575962,,0812575962,8,7.0,7.217753504305166
3453099737,,3453099737,8,7.0,7.217753504305166
0385508719,,0385508719,8,7.0,7.217753504305166
0373245319,,0373245319,8,7.0,7.217753504305166
0553568760,,0553568760,22,7.136363636363637,7.2158862327562305
0553582801,,0553582801,22,7.136363636363637,7.2158862327562305
0345382323,,0345382323,22,7.136363636363637,7.2158862327562305
0767913000,,0767913000,22,7.136363636363637,7.2158862327562305
0671036505,,0671036505,36,7.166666666666667,7.21532605129155
055357230X,,055357230X,27,7.148148148148148,7.2133239371503866
0399134409,,0399134409,13,7.076923076923077,7.212531885391881
0060392827,,0060392827,13,7.076923076923077,7.212531885391881
,,0771086547,13,7.076923076923077,7.212531885391881
0425163717,,0425163717,13,7.076923076923077,7.212531885391881
1551667517,,1551667517,13,7.076923076923077,7.212531885391881
0060972459,,0060972459,13,7.076923076923077,7.212531885391881
0441135560,,0441135560,13,7.076923076923077,7.212531885391881
0316287555,,0316287555,13,7.076923076923077,7.212531885391881
0553278118,,0553278118,13,7.076923076923077,7.212531885391881
0671737600,,0671737600,13,7.076923076923077,7.212531885391881
0440223806,,0440223806,13,7.076923076923077,7.212531885391881
0786885688,,0786885688,70,7.185714285714286,7.210987054752189
0515094978,,0515094978,18,7.111111111111111,7.209683729621
0449217493,,0449217493,18,7.111111111111111,7.209683729621
0312963297,,0312963297,18,7.111111111111111,7.209683729621
034538475X,,034538475X,90,7.188888888888889,7.20864938352832
0452277337,,0452277337,23,7.130434782608695,7.207890446357851
0373250118,,0373250118,23,7.130434782608695,7.207890446357851
0805036377,,0805036377,23,7.130434782608695,7.207890446357851
0805019375,,0805019375,33,7.151515151515151,7.205757893288162
8420646040,,8420646040,4,6.75,7.201630256457749
0553582402,,0553582402,4,6.75,7.201630256457749
0312984235,,0312984235,4,6.75,7.201630256457749
,,8882740579,4,6.75,7.201630256457749
0061003697,,0061003697,4,6.75,7.201630256457749
,,0394280210,4,6.75,7.201630256457749
0552122726,,0552122726,4,6.75,7.201630256457749
0440223814,,0440223814,4,6.75,7.201630256457749
077832057X,,077832057X,4,6.75,7.201630256457749
0812500105,,0812500105,4,6.75,7.201630256457749
0553576550,,0553576550,4,6.75,7.201630256457749
0886774519,,0886774519,4,6.75,7.201630256457749
1573221260,,1573221260,4,6.75,7.201630256457749
0060281294,,0060281294,4,6.75,7.201630256457749
0743245733,,0743245733,4,6.75,7.201630256457749
,,8466302441,4,6.75,7.201630256457749
0515131520,,0515131520,4,6.75,7.201630256457749
000617616X,,000617616X,4,6.75,7.201630256457749
0809245469,,0809245469,4,6.75,7.201630256457749
8466609016,,8466609016,4,6.75,7.201630256457749
067189952X,,067189952X,4,6.75,7.201630256457749
0553295284,,0553295284,4,6.75,7.201630256457749
0684870819,,0684870819,4,6.75,7.201630256457749
0843949856,,0843949856,4,6.75,7.201630256457749
0006543545,,0006543545,4,6.75,7.201630256457749
0684825864,,0684825864,4,6.75,7.201630256457749
0385480539,,0385480539,4,6.75,7.201630256457749
0452272092,,0452272092,4,6.75,7.201630256457749
0886778182,,0886778182,4,6.75,7.201630256457749
0380977729,,0380977729,4,6.75,7.201630256457749
0385247931,,0385247931,4,6.75,7.201630256457749
8838917299,,8838917299,4,6.75,7.201630256457749
3442541689,,3442541689,4,6.75,7.201630256457749
0875420222,,0875420222,4,6.75,7.201630256457749
0786881275,,0786881275,4,6.75,7.201630256457749
0064473554,,0064473554,4,6.75,7.201630256457749
0747553181,,0747553181,4,6.75,7.201630256457749
,,8401492025,4,6.75,7.201630256457749
0671521446,,0671521446,4,6.75,7.201630256457749
0553379291,,0553379291,4,6.75,7.201630256457749
0812509145,,0812509145,4,6.75,7.201630256457749
0671026283,,0671026283,4,6.75,7.201630256457749
,,8422693445,4,6.75,7.201630256457749
0316782475,,0316782475,4,6.75,7.201630256457749
,,0006513239,4,6.75,7.201630256457749
0425152669,,0425152669,4,6.75,7.201630256457749
0440213428,,0440213428,4,6.75,7.201630256457749
0312975120,,0312975120,4,6.75,7.201630256457749
0821772244,,0821772244,4,6.75,7.201630256457749
0684859939,,0684859939,4,6.75,7.201630256457749
0140291873,,0140291873,4,6.75,7.201630256457749
0140063064,,0140063064,4,6.75,7.201630256457749
,,0140293353,4,6.75,7.201630256457749
0373290403,,0373290403,4,6.75,7.201630256457749
0425181626,,0425181626,4,6.75,7.201630256457749
,,0140180184,4,6.75,7.201630256457749
0425168697,,0425168697,4,6.75,7.201630256457749
0671872702,,0671872702,4,6.75,7.201630256457749
,,0140480617,4,6.75,7.201630256457749
0380817187,,0380817187,4,6.75,7.201630256457749
0449219402,,0449219402,4,6.75,7.201630256457749
0805210288,,0805210288,4,6.75,7.201630256457749
0394896955,,0394896955,4,6.75,7.201630256457749
8433968513,,8433968513,4,6.75,7.201630256457749
0804102902,,0804102902,4,6.75,7.201630256457749
0671739786,,0671739786,4,6.75,7.201630256457749
0671881612,,0671881612,4,6.75,7.201630256457749
0836221974,,0836221974,4,6.75,7.201630256457749
3765516457,,3765516457,4,6.75,7.201630256457749
0684836173,,0684836173,4,6.75,7.201630256457749
0449125092,,0449125092,4,6.75,7.201630256457749
8408036424,,8408036424,4,6.75,7.201630256457749
0553572245,,0553572245,4,6.75,7.201630256457749
1565123107,,1565123107,4,6.75,7.201630256457749
8420726672,,8420726672,4,6.75,7.201630256457749
0395981328,,0395981328,4,6.75,7.201630256457749
,,3257224281,4,6.75,7.201630256457749
0552997706,,0552997706,4,6.75,7.201630256457749
0785274316,,0785274316,4,6.75,7.201630256457749
0505525445,,0505525445,4,6.75,7.201630256457749
