ISBN,Book-Title,Vote-Count,Vote-Average,Score
0553279572,'The Toynbee Convector',9,7.333333333333333,7.431772465512461
0061009059,'One for the Money (Stephanie Plum Novels (Paperback))',134,7.940298507462686,7.931978565591753
0060930187,'The Bell Jar : A Novel (Perennial Classics)',42,8.023809523809524,7.991587870688304
0679450432,'Dark Lady',12,7.833333333333333,7.7883151282288745
0821775863,'The Future Scrolls',12,6.333333333333333,6.6633151282288745
0821770209,'About Face',11,6.0,6.440869470110799
0553562819,'Globalhead',6,6.0,6.6613042051662
0446364193,'Along Came a Spider (Alex Cross Novels)',116,8.03448275862069,8.021775350430518
0446519138,'Simple Abundance:  A Daybook of Comfort and Joy',49,7.877551020408164,7.860623434937019
0425179672,'The River King',28,7.464285714285714,7.487907564114438
0061042943,'Final Appeal',15,7.533333333333333,7.558581160613789
0399144463,'Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life',90,7.155555555555556,7.176734489911298
0743444167,'New Cardiff',5,7.4,7.512560227962444
0618231617,'Almost: A Novel',10,7.4,7.472360146547286
0425174484,"'Expecting Adam: A True Story of Birth, Rebirth, and Everyday Magic'",15,8.066666666666666,7.979633792192736
0140185216,'On the Road (Penguin 20th Century Classics)',33,7.454545454545454,7.476028163558432
0684717255,'I And Thou',6,7.666666666666667,7.6613042051662
0486272745,'The Prince (Dover Thrift Editions)',5,7.0,7.290338005740222
0062507249,'Becoming a Man : Half a Life Story',7,7.571428571428571,7.601185641060182
0684801221,'OLD MAN AND THE SEA',32,8.40625,8.322584501435054
1576737357,'Diary of a Teenage Girl - Becoming Me : Diary Number 1 (Diary of a Teenage Girl)',4,7.75,7.701630256457749
0060083298,'The Dominant Blonde',11,8.0,7.907536136777466
0446672211,'Where the Heart Is (Oprah's Book Club (Paperback))',295,8.142372881355932,8.135829572079137
0140293248,'The Girls' Guide to Hunting and Fishing',165,6.909090909090909,6.926704390838236
0743213831,'America the Beautiful: A Novel',10,7.8,7.758074432261571
0142000205,'Icy Sparks',129,7.27906976744186,7.290323624448586
0316735027,'The True and Outstanding Adventures of the Hunt Sisters: A Novel',20,8.1,8.02554341881925
193156146X,'The Time Traveler's Wife',25,9.12,8.917691105229723
015600710X,'Strange Fits of Passion: A Novel',26,8.153846153846153,8.087101401722066
0062517856,'The Monk Downstairs: A Novel',6,7.166666666666667,7.361304205166199
0449207757,'Davita's Harp',11,7.545454545454546,7.574202803444133
0449245691,'The Book of Lights',5,7.8,7.734782450184666
2253004022,'Regain',4,7.0,7.326630256457749
2253005274,'Le Grand Meaulnes (Classiques De Poche)',9,7.0,7.20100323474323
225300670X,'A l'Ouest rien de nouveau',6,8.166666666666666,7.961304205166199
2266084372,'Pourquoi j'ai mangÃ?Â© mon pÃ?Â¨re',10,8.3,8.115217289404429
2070362388,'Ravage',11,7.090909090909091,7.240869470110799
2253007102,'Les Fleurs Du Mal',7,9.285714285714286,8.692094731969272
3492207006,'Die Entdeckung der Langsamkeit.',5,9.0,8.401449116851332
0140620427,'Sense and Sensibility (Penguin Popular Classics)',21,8.238095238095237,8.144521682066479
3596144434,'Der gemietete Mann.',6,6.0,6.6613042051662
3442724686,'Der Gott der kleinen Dinge.',10,7.3,7.4009315751187135
0385504209,'The Da Vinci Code',487,8.435318275154003,8.428947132488108
0446525502,'The Rescue',40,8.1,8.059387319355954
0385500769,'A Map of the World',4,7.5,7.576630256457749
0670892963,'Bridget Jones : The Edge of Reason',63,7.285714285714286,7.307657344054657
0688180639,'Vinegar Hill (Oprah's Book Club (Hardcover))',11,6.181818181818182,6.574202803444133
0316789089,'The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover))',65,7.753846153846154,7.748015102198
0425184129,'Big Trouble',31,7.225806451612903,7.274658344333199
0151001006,'Snow Falling on Cedars',14,8.285714285714286,8.145169002870112
0385505833,'Skipping Christmas',120,7.441666666666666,7.448492274610177
0679442790,'The Reader',44,7.2272727272727275,7.262771709409625
0609605925,'Angel Falls',10,8.1,7.972360146547285
0060191929,'The Saving Graces : A Novel',8,7.25,7.384420170971833
0743206045,'Daddy's Little Girl',53,7.886792452830188,7.870404246520385
0684864843,'The Vineyard : A Novel',16,7.5,7.5306521025831
0684867818,'The Looking Glass : A Novel (The Locket Series)',10,7.7,7.686645860833
0743406176,'If Only It Were True',26,7.8076923076923075,7.787101401722067
0679603352,'The Cider House Rules: A Novel (Modern Library)',4,7.25,7.451630256457749
0679410430,'Lolita (Everyman's Library (Cloth))',4,9.25,8.451630256457749
0446523569,'Message in a Bottle',40,8.325,8.263932773901407
0671042556,'Blackbird: A Childhood Lost and Found',23,8.565217391304348,8.430112668580072
0679450440,'Protect and Defend',7,8.285714285714286,8.055731095605637
0140107649,'Blue Heaven (Contemporary American Fiction S.)',5,8.6,8.17922689462911
0609606727,'Julie and Romeo',13,8.153846153846153,8.036061297156587
0446527793,'The Guardian',32,7.9375,7.905917834768388
0446531332,'Nights in Rodanthe',65,7.7846153846153845,7.777000609444377
1570717257,'Man and Boy',8,7.625,7.634420170971833
0385420161,"'Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies'",61,8.278688524590164,8.240200646948646
0345339711,"'The Two Towers (The Lord of the Rings, Part 2)'",83,9.120481927710843,9.053023471858182
039304016X,'The Perfect Storm: A True Story of Men Against the Sea',22,8.227272727272727,8.138963155833153
0399147128,'The Villa',23,7.608695652173913,7.615297853765259
0670031046,'In This Mountain',16,8.5625,8.3806521025831
0394574745,"'All the Pretty Horses (Border Trilogy, Vol 1)'",11,8.090909090909092,7.9742028034441335
0316969443,'Suzanne's Diary for Nicholas',79,7.594936708860759,7.5977474945983365
0743230051,'He Sees You When You're Sleeping : A Novel',16,7.6875,7.6806521025831005
0316693200,'2nd Chance',59,7.8474576271186445,7.835127651613683
0684868911,'The Carousel : A Novel',7,8.142857142857142,7.964822004696545
0399148582,'You Cannot Be Serious',7,7.142857142857143,7.3284583683329085
0684864320,'LAKE NEWS : A Novel',8,8.25,8.0510868376385
0451176812,'Voice of the Eagle',10,7.5,7.543788717975858
0671525794,'The Kingdom by the Sea: A Journey Around Great Britain',5,7.8,7.734782450184666
0718144538,'Shattered Uk',4,6.75,7.201630256457749
0064407667,"'The Bad Beginning (A Series of Unfortunate Events, Book 1)'",113,7.371681415929204,7.381308051723607
2253043974,'Chronique d'une mort annoncÃ?Â©e',5,7.6,7.623671339073555
0349101779,'The Wasp Factory',35,7.628571428571429,7.6311036423503085
0743222229,'George W. Bushisms : The Slate Book of The Accidental Wit and Wisdom of our 43rd President',20,8.3,8.192210085485918
2253063339,'Les Fourmis',21,8.047619047619047,7.98452168206648
0767908473,'The Sorcerer's Companion: A Guide to the Magical World of Harry Potter',11,7.909090909090909,7.8408694701108
0140622063,'Scottish Folk and Fairy Tales (Penguin Popular Classics)',7,8.714285714285714,8.328458368332909
0375501347,'Amy and Isabelle',16,7.375,7.4306521025831005
0060927240,"'Rule of the Bone : Novel, A'",16,7.4375,7.4806521025831
0316776963,'Me Talk Pretty One Day',159,7.8930817610062896,7.887196577004062
156341029X,'Stone Butch Blues',6,9.333333333333334,8.6613042051662
0060934719,'stardust',26,8.115384615384615,8.053768068388733
1563410443,"'Skin: Talking About Sex, Class & Literature'",4,8.5,8.076630256457749
1563899388,"'Death: At Death's Door (Vertigo, Number 1)'",8,7.625,7.634420170971833
1563411148,'The Second Coming of Curly Red',5,9.0,8.401449116851332
0451181379,'The Door to December',43,7.511627906976744,7.523681745780042
0786889160,"'No Shirt, No Shoes, No Problem!'",9,8.222222222222221,8.047157080897076
0345370740,'The Scions of Shannara (Heritage of Shannara (Paperback))',10,7.3,7.4009315751187135
0679801146,'Alanna: The First Adventure (Song of the Lioness (Paperback))',12,7.833333333333333,7.7883151282288745
0446300101,"'The Beans of Egypt, Maine'",6,7.166666666666667,7.361304205166199
0425142485,'The Funhouse',27,6.925925925925926,7.0197755500536125
0451456548,'Cold Iron',6,6.5,6.9613042051662
0786886463,'A Density of Souls',16,7.25,7.330652102583101
0345395379,'Slow River',5,7.6,7.623671339073555
0380788497,'Changer',4,8.5,8.076630256457749
0345403339,'Saving Grace',7,8.714285714285714,8.328458368332909
038529929X,'Hannibal',54,7.0,7.045052449166586
1573229571,'About a Boy (Movie Tie-In)',56,7.910714285714286,7.8935507008610335
0345418778,'Mostly Harmless',10,8.1,7.972360146547285
0517201658,'The Thorn Birds (Modern Classics)',5,8.6,8.17922689462911
0743211383,'Dreamcatcher',57,6.964912280701754,7.010049869699377
039914370X,'Sudden Mischief (Spenser Mysteries (Hardcover))',7,7.857142857142857,7.783003822878364
0812521331,"'People of the Wolf (The First North Americans series, Book 1)'",11,7.2727272727272725,7.374202803444133
0451205421,'The Door to December',41,7.487804878048781,7.502512045592489
0440218535,'Smilla's Sense of Snow',31,7.451612903225806,7.4746583443332
0449207595,'The Grass Is Always Greener over the Septic Tank',5,8.8,8.290338005740221
0590897985,'The Music of Dolphins (Apple Signature Edition)',11,7.909090909090909,7.8408694701108
0064405052,'The Magician's Nephew (Narnia)',15,9.133333333333333,8.821739055350632
0152162577,'Deep Wizardry: The Second Book in the Young Wizards Series',6,8.333333333333334,8.0613042051662
015216250X,'So You Want to Be a Wizard: The First Book in the Young Wizards Series',17,7.823529411764706,7.791097240555333
0345391802,'The Hitchhiker's Guide to the Galaxy',72,8.402777777777779,8.363329500679765
0440219078,'The Giver (21st Century Reference)',101,8.663366336633663,8.624886114777734
349913358X,'Das Schlampenbuch. ErzÃ?Â¤hlungen. ( neue frau).',4,7.0,7.326630256457749
3404121686,'Nacht Ã?Â¼ber den Wassern.',7,7.857142857142857,7.783003822878364
3404118960,'Die SÃ?Â¤ulen der Erde. Roman.',20,8.55,8.40054341881925
0345356578,'A Man Rides Through (Man Rides Through)',10,8.0,7.9009315751187135
0345346971,'Mirror of Her Dreams (Mordant's Need)',11,7.909090909090909,7.8408694701108
0753804700,'Reader',29,7.655172413793103,7.6549406682321814
0451155750,'The Dead Zone',38,7.5,7.514596239325286
0786890436,'The Diary of Ellen Rimbauer: My Life at Rose Red',43,6.8604651162790695,6.927937064928978
0345428544,"'Dark Tide I: Onslaught (Star Wars: The New Jedi Order, Book 2)'",9,7.777777777777778,7.7394647732047686
0671694049,'LONG DARK TEA TIME OF THE SOUL',12,7.666666666666667,7.6633151282288745
0449006557,'Half Moon Street (Charlotte & Thomas Pitt Novels (Paperback))',5,7.0,7.290338005740222
0373250339,'A Minor Indiscretion (Red Dress Ink (Paperback))',4,7.25,7.451630256457749
0380820447,"'For Better, for Worse: A Novel'",24,7.458333333333333,7.486180073273642
0385497679,'Hidden in Plain View: A Secret Story of Quilts and the Underground Railroad',4,7.25,7.451630256457749
0451454243,'The Forest House',21,8.0,7.94452168206648
039914563X,'The Bear and the Dragon',23,7.782608695652174,7.763446001913407
0312853238,'Ender's Game (Ender Wiggins Saga (Paperback))',9,8.88888888888889,8.50869554243554
0425161722,'Net Force',25,6.48,6.641829036264207
0385493800,'The Testament',54,7.314814814814815,7.338155897442448
067175145X,'The Way Things Ought to Be',7,6.857142857142857,7.146640186514727
0440211727,'A Time to Kill',194,7.93298969072165,7.9273385962205145
0380002450,'Awakening',21,7.523809523809524,7.544521682066479
0425134350,'Patriot Games',12,8.416666666666666,8.225815128228875
044661162X,'Chasing the Dime',31,7.451612903225806,7.4746583443332
0671742566,'Tender Triumph (Sonnet Books)',5,5.8,6.623671339073555
0515122408,'The Cat Who Tailed a Thief',15,7.466666666666667,7.505949581666421
0440222818,'Guilt',19,7.526315789473684,7.548393132680957
0451204050,'On Secret Service',9,6.444444444444445,6.816387850127846
038533334X,'Charming Billy',51,6.803921568627451,6.865691673666581
0449001954,'Murder at the Library of Congress (Capital Crimes (Paperback))',4,9.25,8.451630256457749
0345404777,'No Safe Place',15,6.866666666666666,7.032265371140104
0451185277,'Thorns of Truth',9,6.444444444444445,6.816387850127846
0440224829,'Granny Dan',18,6.388888888888889,6.618774638711909
0515134368,'The Penwyth Curse',19,5.947368421052632,6.244045306594
0380759497,'Xanth 15: The Color of Her Panties',14,8.214285714285714,8.089613447314555
0394578791,'A Reporter's Life',8,7.375,7.467753504305166
068983571X,'Hound of the Baskervilles (Aladdin Classics)',6,8.5,8.1613042051662
1551668785,'Final Stand',5,7.4,7.512560227962444
0380817144,'Lord of the Silent: A Novel of Suspense',15,7.933333333333334,7.874370634298
0553212583,'Wuthering Heights',28,8.071428571428571,8.019157564114437
0446364762,'The Stars Shine Down',19,6.842105263157895,6.983175741376609
0425166619,'Toxin',36,7.055555555555555,7.115326051291549
0765341972,'The Mothman Prophecies',30,6.3,6.459207119166529
0590514776,'Meet the Stars of Buffy the Vampire Slayer',4,5.75,6.701630256457749
0064472779,'All-American Girl',9,8.11111111111111,7.970234003973999
0553581279,'The Silver Metal Lover',7,7.571428571428571,7.601185641060182
0553561618,'Dark Paradise',41,7.195121951219512,7.235845378925822
0312422156,'Middlesex: A Novel',59,8.305084745762711,8.26369908018511
0451524489,'The Awakening and Selected Stories of Kate Chopin (Signet Classic)',4,8.5,8.076630256457749
0140065172,'Ordinary People',5,8.8,8.290338005740221
044022165X,'The Rainmaker',138,7.434782608695652,7.440936915856775
0399143165,'Toxin',10,6.8,7.043788717975856
0425124347,'The Bad Place',47,7.76595744680851,7.757118471601215
0312282990,'The Amazing Adventures of Kavalier & Clay',94,8.106382978723405,8.087888184200633
0425137945,'Greygallows',6,6.833333333333333,7.1613042051662
042512892X,'Into the Darkness',6,6.666666666666667,7.0613042051662
0425113892,'Someone in the House',7,6.285714285714286,6.783003822878364
0394820371,'The Phantom Tollbooth',58,8.551724137931034,8.49375874276874
0449134482,'Dances With Wolves',27,7.037037037037037,7.1165497436019995
0375821813,'Hoot (Newbery Honor Book)',10,8.3,8.115217289404429
0812516826,'Catnap : A Midnight Louie Mystery (A Midnight Louie Mystery)',7,6.857142857142857,7.146640186514727
0345348036,'The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure',74,8.837837837837839,8.777090282713615
0871137380,'Black Hawk Down: A Story of Modern War',4,7.5,7.576630256457749
0553568760,'Natural Causes',22,7.136363636363637,7.2158862327562305
034538184X,'Degree of Guilt',26,7.423076923076923,7.453768068388733
0140620125,'Wuthering Heights (Penguin Popular Classics)',15,8.133333333333333,8.032265371140104
0140620109,'Emma (Penguin Popular Classics)',19,8.631578947368421,8.461436610941826
0375420827,'The Art of Travel',8,7.375,7.467753504305166
0671745530,'SO LONG AND THANKS FOR ALL THE FISH (Hitchhiker's Trilogy (Paperback))',6,8.0,7.861304205166199
0805062971,'Fight Club',50,8.5,8.43727855651226
0553211412,'Wuthering Heights',4,8.5,8.076630256457749
0671510053,'SHIPPING NEWS',150,7.733333333333333,7.731253519815987
1573229385,'The Frog King: A Love Story',17,6.705882352941177,6.8863353357934285
0385334036,'The Smoke Jumper',40,7.15,7.195750955719591
0060914653,'The Unbearable Lightness of Being',30,8.133333333333333,8.076854177990057
0345347536,'A Spell for Chameleon (Xanth Novels (Paperback))',27,7.925925925925926,7.8907432919890965
055321313X,'Anne of Green Gables (Anne of Green Gables Novels (Paperback))',53,8.90566037735849,8.817772667573017
0060529709,'Everything Is Illuminated : A Novel',17,7.529411764705882,7.553002002460095
0876850867,'Post Office',11,8.181818181818182,8.040869470110799
0140274154,'On the Road (Essential.penguin S.)',11,7.545454545454546,7.574202803444133
0679743464,'Hard-Boiled Wonderland and the End of the World: A Novel (Vintage International)',13,8.538461538461538,8.33017894421541
0375704027,'Norwegian Wood (Vintage International Original)',16,7.9375,7.880652102583101
0590484753,'Talking to Dragons (Enchanted Forest Chronicles (Paperback))',15,8.0,7.927002213245368
0590484672,'Calling on Dragons (Read with Me Paperbacks)',7,7.857142857142857,7.783003822878364
0743237188,'Fall On Your Knees (Oprah #45)',127,7.574803149606299,7.577198794287495
0553586122,'Reap the Wind',34,7.735294117647059,7.726659001359526
0553584510,'The Survivors Club',37,7.918918918918919,7.8930010256502925
0440216842,'The Carousel',12,6.333333333333333,6.6633151282288745
