,ISBN,Vote-Count,Vote-Average
13863,0060931078,4,7.25
13864,0886778441,8,7.625
13865,068485466X,5,7.6
13866,0451146425,14,7.214285714285714
13867,0786851481,4,8.0
13868,0553298119,4,7.75
13869,0380730367,7,6.857142857142857
13870,0440508509,7,7.428571428571429
13871,0765340313,6,8.0
13872,0836212002,5,8.2
13873,0836218426,11,8.454545454545455
13874,0670870129,4,7.0
13875,0064400409,4,8.5
13876,0345368959,10,6.9
13877,0374525749,5,7.8
13878,0440219329,7,7.571428571428571
13879,0440405483,17,7.9411764705882355
13880,0618219064,9,7.222222222222222
13881,0671722816,6,8.666666666666666
13882,0679737383,11,6.818181818181818
13883,0679738908,7,8.0
13884,0679801138,6,8.5
13885,0679882898,5,8.2
13886,067988291X,5,8.8
13887,0886878470,5,5.8
13888,1566091594,5,7.2
13889,0373834799,5,5.4
13890,0875420486,4,7.25
13891,0747549605,5,8.2
13892,0765342308,8,8.5
13893,0765343436,13,8.923076923076923
13894,0140185542,5,6.0
13895,0156627809,5,7.2
13896,0452274427,13,8.76923076923077
13897,0670849448,4,8.5
13898,0671458531,9,7.777777777777778
13899,067972866X,4,7.5
13900,0684867532,6,7.0
13901,0688025935,4,9.0
13902,0937611018,11,8.0
13903,1583224939,4,8.25
13904,0446605573,11,7.909090909090909
13905,1573222089,4,7.75
13906,8433920421,7,6.142857142857143
13907,0452276594,4,8.75
13908,0440236525,10,8.6
13909,0523422377,4,6.5
13910,8420646040,4,6.75
13911,0446352764,13,8.384615384615385
13912,0451452259,5,8.4
13913,0679724656,4,7.75
13914,034539044X,7,8.0
13915,0156027607,10,5.8
13916,0765346753,4,8.5
13917,8433966111,4,7.5
13918,0345303067,29,7.413793103448276
13919,0446354872,5,5.4
13920,0553297570,4,5.0
13921,0553572733,5,5.8
13922,0812505085,5,7.6
13923,002040400X,5,7.8
13924,0061013706,10,6.6
13925,0064473554,4,6.75
13926,0151005672,7,8.285714285714286
13927,031210491X,4,9.0
13928,0312854315,4,8.25
13929,0312857675,6,7.833333333333333
13930,0316107298,13,8.692307692307692
13931,0345459199,6,7.333333333333333
13932,0425147746,8,7.25
13933,0425155064,7,7.571428571428571
13934,0440221463,4,6.0
13935,0440224012,5,8.0
13936,0441484999,5,7.6
13937,0441552765,6,8.166666666666666
13938,044155279X,7,7.142857142857143
13939,0441555292,4,8.25
13940,0446400807,4,7.5
13941,0446600768,6,6.5
13942,0449908100,7,8.142857142857142
13943,0451178424,4,7.25
13944,0451180763,6,7.166666666666667
13945,0517588684,5,8.2
13946,0517595338,10,6.1
13947,0525943013,5,7.6
13948,0553211684,7,7.571428571428571
13949,0553266578,11,7.181818181818182
13950,0671511432,5,7.6
13951,0671656155,11,7.0
13952,0671729470,14,7.785714285714286
13953,0770421377,5,8.6
13954,0836267850,6,6.333333333333333
13955,0886776066,8,8.625
13956,0515084557,5,8.4
13957,0515091383,4,8.5
13958,0061031232,5,7.2
13959,0141001860,4,7.5
13960,0380794500,4,8.25
13961,0380802457,6,7.166666666666667
13962,0679435824,7,8.428571428571429
13963,0688126731,4,7.5
13964,0380762951,5,6.0
13965,0684864878,4,7.5
13966,0916441237,4,7.25
13967,0020442505,8,7.875
13968,0060191058,7,7.714285714285714
13969,0140244662,4,8.5
13970,0312901437,11,8.090909090909092
13971,0312969252,13,6.6923076923076925
13972,0345377591,13,7.846153846153846
13973,0345418263,10,8.4
13974,0375753206,5,8.6
13975,0394809378,7,9.571428571428571
13976,0440802458,7,8.428571428571429
13977,0440935741,5,8.0
13978,0441010296,4,8.75
13979,0441694543,10,8.3
13980,0517559501,6,9.5
13981,0553579045,4,8.25
13982,0590433466,7,9.0
13983,0590475967,4,8.25
13984,0670036056,4,8.25
13985,0671017144,4,6.0
13986,0671047515,8,7.875
13987,0679722769,8,8.5
13988,0679752927,6,8.333333333333334
13989,0698115554,4,9.25
13990,0763608106,4,9.25
13991,0812512413,5,8.8
13992,0884042820,5,7.2
13993,0886778638,4,8.75
13994,1570715165,4,8.75
13995,3522128001,12,9.416666666666666
13996,0373226071,5,9.2
13997,0446524565,6,7.0
13998,0671776096,12,9.0
13999,0671870963,8,8.375
14000,0743442520,4,9.25
14001,038000741X,10,8.1
14002,9724118487,5,9.6
14003,0679751114,16,7.6875
14004,044012929X,6,9.5
14005,0440222109,4,7.25
14006,0156252805,5,6.0
14007,0140088946,6,8.0
14008,0684846098,7,7.142857142857143
14009,0812544595,6,6.666666666666667
14010,0374521727,4,8.0
14011,0394747747,4,8.25
14012,0765306298,4,8.0
14013,0020125607,5,7.4
14014,0060392991,8,8.0
14015,0061098752,9,7.333333333333333
14016,0553580752,4,7.25
14017,0590400258,4,9.5
14018,059044168X,4,10.0
14019,0590568779,4,8.25
14020,0590673203,4,5.25
14021,059087585X,4,6.5
14022,0671020943,10,7.3
14023,0688077080,8,7.625
14024,0786813180,4,8.75
14025,078686303X,4,7.75
14026,0849911788,7,7.857142857142857
14027,189205101X,9,8.555555555555555
14028,1892051060,4,9.75
14029,0375703829,10,8.0
14030,0451450647,6,8.833333333333334
14031,0553380966,9,7.888888888888889
14032,0811811565,4,7.0
14033,8423330362,4,8.0
14034,8445071394,4,8.5
14035,2070369390,4,7.5
14036,0436201356,4,7.75
14037,0060280921,5,8.6
14038,0679736727,4,7.5
14039,2070363430,7,8.285714285714286
14040,0553275631,4,8.75
14041,0399143653,4,5.75
14042,0349113920,8,7.25
14043,0894716905,11,5.7272727272727275
14044,2253149101,8,8.875
14045,0140274146,8,7.25
14046,0425190374,6,8.833333333333334
14047,0140620648,4,7.75
14048,0330341421,4,6.5
14049,0330347772,11,7.545454545454546
14050,0380977478,6,7.5
14051,0770428657,4,5.25
14052,0671004271,5,8.4
14053,842069018X,4,7.5
14054,0312987625,6,8.666666666666666
14055,0373484933,5,6.8
14056,0385336764,9,7.777777777777778
14057,039526619X,4,9.25
14058,0486282724,5,8.2
14059,0261102362,8,8.75
14060,0440409411,5,7.4
14061,0671606840,6,8.333333333333334
14062,0671690590,9,7.0
14063,0671736841,5,8.6
14064,0671745069,8,7.125
14065,0671745085,5,8.2
14066,0671872656,7,8.714285714285714
14067,0061053309,5,7.2
14068,0064406148,4,6.75
14069,0451401670,4,6.25
14070,0451523202,9,9.0
14071,0553211927,4,9.0
14072,1563246015,5,7.0
14073,0060932902,10,8.0
14074,8433966456,4,8.75
14075,042513329X,10,7.0
14076,0747549508,6,9.666666666666666
14077,0425157547,5,7.2
14078,0446514063,4,6.25
14079,0449223450,4,8.25
14080,0340682272,8,7.875
14081,0689812361,8,7.25
14082,0451129504,5,7.6
14083,0140048979,5,7.6
14084,0061084050,4,9.25
14085,0373218095,7,7.571428571428571
14086,037322639X,6,7.333333333333333
14087,0373244800,4,7.25
14088,0373710984,6,9.0
14089,0373790317,4,8.25
14090,0373790406,4,8.75
14091,0373790961,6,8.0
14092,0380786095,4,8.75
14093,038097536X,6,7.5
14094,0440236908,6,7.833333333333333
14095,0553574329,5,5.2
14096,0671744577,8,9.375
14097,0843940417,5,8.4
14098,0843944560,4,7.75
14099,0843948787,4,7.75
14100,0525946500,9,7.333333333333333
14101,9516439950,4,6.75
14102,0802130836,4,9.0
14103,0006385427,5,8.0
14104,0743437993,5,7.6
14105,8420633119,6,8.5
14106,0140103066,4,8.5
14107,0446670324,4,8.75
14108,0446674362,7,7.857142857142857
14109,055309503X,5,7.2
14110,0446600709,10,7.5
14111,0452283973,4,8.25
14112,0452284368,4,8.0
14113,1582430543,5,6.8
14114,0425093476,6,7.333333333333333
14115,3426614960,11,6.2727272727272725
14116,3453866797,7,7.857142857142857
14117,3492221009,4,7.75
14118,3612275127,6,8.0
14119,0345388593,5,5.4
14120,0743419154,4,8.5
14121,0553106244,4,5.5
14122,3453216253,4,8.5
14123,8466300651,6,7.166666666666667
14124,0156586509,6,7.833333333333333
14125,0679416803,5,9.0
14126,0486284999,13,8.846153846153847
14127,0312986319,9,7.777777777777778
14128,0870449842,4,7.5
14129,0345340965,5,7.4
14130,0425151891,5,6.8
14131,0451210158,18,7.222222222222222
14132,0786013567,8,7.125
14133,0786889306,6,6.166666666666667
14134,0312957572,8,9.375
14135,0441007872,4,7.0
14136,0553269828,14,7.357142857142857
14137,055329024X,17,8.411764705882353
14138,0812548418,4,8.75
14139,0849910994,4,7.25
14140,0345388232,6,8.5
14141,0345422473,10,7.3
14142,0345452364,4,9.25
14143,034546673X,4,6.5
14144,0449212661,5,8.6
14145,0451205081,4,7.75
14146,0452284775,4,8.25
14147,0671015311,4,8.5
14148,0802150616,6,6.5
14149,0805000585,5,6.4
14150,0895773953,5,7.4
14151,1565840003,4,9.0
14152,157866005X,6,9.166666666666666
14153,0812521390,4,7.0
14154,1582970734,4,8.75
14155,0380729792,5,7.6
14156,0849942918,4,8.25
14157,0399136452,4,5.75
14158,0688148638,11,6.818181818181818
14159,0451181425,4,7.75
14160,0812590201,4,8.0
14161,8421741012,5,7.6
14162,0373835922,18,6.722222222222222
14163,0142004227,5,7.6
14164,1853260096,4,10.0
14165,340412846X,5,9.4
14166,1567310079,8,9.125
14167,0312969120,5,7.6
14168,0446519804,15,7.6
14169,0609600745,6,8.166666666666666
14170,0553252828,4,6.5
14171,0345464958,8,5.5
14172,0140449124,9,7.888888888888889
14173,014100858X,6,6.5
14174,0141182342,5,8.0
14175,0330487612,14,7.5
14176,0340765593,6,7.666666666666667
14177,2070364232,6,8.0
14178,8401474663,4,8.25
14179,8401492025,4,6.75
14180,8433920979,4,5.25
14181,8433968513,4,6.75
14182,8478884424,4,8.75
14183,0425176312,4,6.0
14184,0812570820,4,8.5
14185,0380753022,15,8.4
14186,0449704378,5,5.4
14187,0451205634,4,7.5
14188,0425100057,4,8.5
14189,034537410X,4,7.25
14190,0380015390,11,6.0
14191,0451199669,6,6.0
14192,1567183808,4,9.5
14193,0767904141,7,7.428571428571429
14194,0747266409,4,7.0
14195,0449212408,5,7.8
14196,0395453909,5,8.8
14197,0679728899,13,8.461538461538462
14198,0091842050,11,9.181818181818182
14199,0385311400,11,9.090909090909092
14200,0385423586,6,6.666666666666667
14201,0448095262,4,8.0
14202,0671536613,5,8.2
14203,0671722905,9,6.666666666666667
14204,0736904336,4,7.0
14205,0061092037,9,6.555555555555555
14206,0312958706,5,6.8
14207,3426650754,6,6.333333333333333
14208,349222539X,6,3.6666666666666665
14209,0671523074,6,6.833333333333333
14210,0451175824,5,6.6
14211,0060577487,8,7.875
14212,0451199960,5,7.4
14213,0679748644,4,7.5
14214,9722325337,4,7.0
14215,0020449313,7,8.857142857142858
14216,006108171X,5,8.8
14217,0394873351,4,7.25
14218,0449206440,8,9.125
14219,0671014676,6,7.333333333333333
14220,0373263554,4,7.75
14221,0767901576,9,7.777777777777778
14222,0743203399,8,6.0
14223,1565123107,4,6.75
14224,0671026305,6,6.833333333333333
14225,0749932058,5,7.0
14226,8420646105,4,8.25
14227,0451521951,16,7.5
14228,0679737898,8,8.25
14229,0330300326,4,7.25
14230,2070380599,9,8.666666666666666
14231,3548602932,4,5.5
14232,0380767589,5,8.0
14233,0393312461,4,6.25
14234,3404131215,7,7.285714285714286
14235,1558749705,6,6.833333333333333
14236,0765340291,4,9.5
14237,1865084182,5,7.0
14238,0425098400,9,7.555555555555555
14239,0425091031,5,7.0
14240,0312169787,11,9.090909090909092
14241,0395560012,4,7.25
14242,0671673645,12,6.333333333333333
14243,0345386744,9,7.0
14244,0684847817,9,9.11111111111111
14245,158542160X,5,7.0
14246,0060558121,6,9.0
14247,0374384436,5,9.2
14248,0671042602,6,8.166666666666666
14249,0006531776,4,6.5
14250,096268743X,5,9.8
14251,8804499494,4,6.25
14252,0140252622,4,8.75
14253,0671709607,5,8.4
14254,1551669242,4,7.75
14255,0316800945,6,7.5
14256,0345440137,7,8.428571428571429
14257,0670857246,7,7.571428571428571
14258,0670883476,4,7.25
14259,0060097973,4,6.5
14260,0060198303,8,8.875
14261,0439443849,4,7.75
14262,0679434968,4,7.5
14263,0684853027,6,5.666666666666667
14264,0670839809,13,7.6923076923076925
14265,0451163486,5,7.6
14266,0385247931,4,6.75
14267,0747549370,5,8.8
14268,8420636940,4,9.0
14269,0060001801,4,7.75
14270,0684833204,4,6.0
14271,057507390X,4,6.25
14272,0694003611,8,9.75
14273,0345452704,12,7.333333333333333
14274,0385336195,9,7.222222222222222
14275,0312971125,28,7.428571428571429
14276,0373765142,4,7.0
14277,0440237092,4,7.0
14278,038089887X,4,7.25
14279,067189952X,4,6.75
14280,158234082X,17,7.470588235294118
14281,0373218125,7,5.857142857142857
14282,006103083X,6,7.0
14283,0312984235,4,6.75
14284,0440472105,5,8.6
14285,0553273701,6,7.833333333333333
14286,0671744186,6,6.666666666666667
14287,0743436601,6,8.166666666666666
14288,0761104844,5,8.2
14289,0809463121,4,8.25
14290,0842319476,4,8.75
14291,1551666936,6,7.333333333333333
14292,0062513591,6,7.5
14293,0060507845,11,7.636363636363637
14294,0380805421,6,4.833333333333333
14295,0515129240,7,7.0
14296,0805056211,5,6.6
14297,044508376X,6,8.166666666666666
14298,0152164561,8,9.0
14299,0316150363,5,9.6
14300,0385335970,7,7.857142857142857
14301,0385480334,7,9.857142857142858
14302,0394826264,4,7.75
14303,0394829204,4,10.0
14304,0439376122,5,8.8
14305,0553213172,24,8.833333333333334
14306,0553574094,7,8.0
14307,0590582895,5,8.0
14308,0671041622,6,8.5
14309,0671695320,7,8.142857142857142
14310,067173976X,9,6.888888888888889
14311,0671891081,7,8.142857142857142
14312,0679889310,4,8.0
14313,068983571X,6,8.5
14314,0689855443,7,7.714285714285714
14315,0836217586,5,8.2
14316,0060512377,4,7.5
14317,0345368762,5,7.6
14318,0434009202,6,8.833333333333334
14319,0590136011,7,6.571428571428571
14320,0618109277,4,7.75
14321,0061031542,4,6.75
14322,0380975068,11,7.909090909090909
14323,0385334389,7,7.285714285714286
14324,0385477058,8,7.75
14325,0451127927,5,8.4
14326,0451159098,5,7.8
14327,0451197968,8,6.875
14328,0517082381,5,8.4
14329,0679430695,4,7.75
14330,1400032016,11,6.636363636363637
14331,8440696841,4,6.75
14332,0425184536,5,7.2
14333,0425194345,6,8.666666666666666
14334,0451202511,6,6.666666666666667
14335,0671026844,4,6.75
14336,0671027514,6,6.666666666666667
14337,0671042491,4,8.25
14338,044022375X,4,6.75
14339,0671744615,7,8.571428571428571
14340,0006755186,5,8.2
14341,0300046014,4,7.75
14342,0099410192,9,7.444444444444445
14343,0099419785,4,8.25
14344,0345450728,21,7.476190476190476
14345,185326122X,4,8.25
14346,0821772155,6,7.833333333333333
14347,0385607369,6,9.166666666666666
14348,185326069X,4,8.0
14349,0373218427,14,5.928571428571429
14350,0380811073,8,8.125
14351,0618260285,4,9.0
14352,059042243X,6,9.0
14353,0553255932,4,8.5
14354,0553803328,11,7.363636363636363
14355,3442435374,4,8.0
14356,3453122348,9,8.0
14357,0758201362,4,8.0
14358,0679776508,4,6.0
14359,0452272319,14,8.142857142857142
14360,3442720036,5,7.2
14361,0821742841,11,7.909090909090909
14362,0006392121,4,7.25
14363,0099760118,4,6.25
14364,9074336256,4,7.0
14365,1582431604,4,7.5
14366,0140296131,5,7.8
14367,0156006219,16,7.0
14368,0618084746,4,7.0
14369,0345396685,4,9.25
14370,0345327225,6,8.333333333333334
14371,0452284236,8,8.0
14372,2253152846,14,8.357142857142858
14373,0380726769,4,5.25
14374,0060081597,8,6.75
14375,038079960X,11,7.545454545454546
14376,0449224147,4,7.0
14377,0671491784,4,9.25
14378,1551665638,4,6.75
14379,0345413865,25,7.2
14380,0553574957,7,6.428571428571429
14381,1551665166,4,6.0
14382,1551668068,10,7.4
14383,0446527750,8,6.375
14384,1563892618,6,7.333333333333333
14385,1563893126,6,7.5
14386,156389405X,5,7.2
14387,0451185145,5,7.2
14388,0060805072,4,6.5
14389,0671463144,5,8.0
14390,0380772469,8,7.75
14391,076111937X,6,8.0
14392,1400050588,4,8.25
14393,0425171884,12,6.333333333333333
14394,042517400X,12,6.25
14395,0445200456,4,7.25
14396,0553277243,20,7.7
14397,0812566726,4,8.0
14398,0425099229,5,5.6
14399,096463161X,7,8.142857142857142
14400,1561380911,6,8.666666666666666
14401,0140714057,4,7.75
14402,0399143904,18,7.222222222222222
14403,0553581406,6,6.333333333333333
14404,0671024205,7,7.285714285714286
14405,0812539265,4,9.25
14406,3257233396,6,8.333333333333334
14407,3442452643,11,7.545454545454546
14408,3453171691,4,7.75
14409,3492234429,6,7.333333333333333
14410,3596128900,4,7.0
14411,0140187758,4,6.75
14412,2264029951,7,7.857142857142857
14413,2266120166,6,8.5
14414,0345421256,4,7.75
14415,0425184528,8,6.75
14416,044661128X,4,7.5
14417,0743412311,13,7.230769230769231
14418,0312915438,4,10.0
14419,0380703831,4,6.75
14420,0609610988,4,8.0
14421,0751502014,8,7.375
14422,0449149080,7,7.142857142857143
14423,0553580280,7,7.571428571428571
14424,0804108528,6,7.0
14425,0446359203,7,8.714285714285714
14426,0553260057,4,7.0
14427,0062548662,12,6.833333333333333
14428,0380799006,4,8.0
14429,0385259174,5,7.8
14430,0553568019,7,6.857142857142857
14431,0553568027,7,7.571428571428571
14432,0671791990,4,6.5
14433,0689821395,5,7.2
14434,0449006840,9,7.222222222222222
14435,0843944463,11,9.181818181818182
14436,0375755403,4,7.5
14437,0552998729,4,5.75
14438,0571205410,4,7.25
14439,044100945X,5,9.0
14440,0671704184,12,7.833333333333333
14441,1573227978,10,7.8
14442,0006490018,4,7.0
14443,0099278367,4,7.75
14444,0060280034,4,10.0
14445,014008505X,4,8.75
14446,0312872402,9,9.555555555555555
14447,0375420827,8,7.375
14448,0380977427,9,7.777777777777778
14449,0517799693,4,9.25
14450,0440216877,10,6.8
14451,0345389409,8,6.375
14452,084233498X,4,9.0
14453,0452281547,4,8.25
14454,0451119932,9,7.0
14455,0671502689,10,6.6
14456,8495501619,4,6.5
14457,0445408642,5,7.6
14458,086316157X,4,6.75
14459,0671798057,4,8.75
14460,0385499345,11,7.454545454545454
14461,0060196092,12,7.333333333333333
14462,0060198788,4,8.25
14463,0385510187,4,8.0
14464,045120915X,8,7.125
14465,0380711877,9,6.888888888888889
14466,0679311793,10,7.5
14467,0679724257,5,7.6
14468,0800714784,4,6.75
14469,0060571314,5,7.8
14470,0590457403,7,8.0
14471,0671872699,4,7.75
14472,014014773X,8,8.125
14473,0345350502,4,6.75
14474,1566191432,5,9.8
14475,0786886307,13,7.923076923076923
14476,0140156291,4,6.5
14477,0141304340,5,6.2
14478,0812507479,4,8.5
14479,0812521501,5,7.8
14480,0140431683,4,10.0
14481,0812531035,8,7.75
14482,034543448X,17,7.529411764705882
14483,0440103304,4,7.75
14484,055214262X,4,7.5
14485,0345334302,8,7.0
14486,0446516317,12,8.083333333333334
14487,0671567667,6,6.666666666666667
14488,0312862172,4,7.5
14489,0425146227,4,8.0
14490,0140430350,6,7.166666666666667
14491,0375421440,15,7.6
14492,0380769336,6,7.0
14493,0385501404,4,7.5
14494,0375415475,4,8.75
14495,0684842319,7,9.714285714285714
14496,0836227751,4,9.0
14497,1857230809,4,7.0
14498,0757300065,8,9.25
14499,156619315X,4,8.0
14500,0586057242,5,7.8
14501,0593048059,5,6.2
14502,0312996055,5,8.6
14503,1741140781,5,7.4
14504,0441005837,13,7.6923076923076925
14505,067187750X,10,7.6
14506,0689835906,4,8.5
14507,0441006000,4,8.5
14508,0060931280,5,6.2
14509,0684837870,4,7.25
14510,0875426689,4,8.0
14511,0812930991,6,6.666666666666667
14512,1865082783,4,7.5
14513,0060976446,5,7.2
14514,0385492677,4,9.0
14515,042516246X,4,6.5
14516,0375724400,17,6.411764705882353
14517,0679430881,4,9.25
14518,1573222135,4,6.5
14519,0553263528,4,7.75
14520,0515131660,10,6.9
14521,0515136824,8,7.25
14522,0312976755,5,7.8
14523,044100928X,6,8.0
14524,0441533825,5,7.2
14525,0441731546,6,8.166666666666666
14526,0449215946,7,7.428571428571429
14527,0553288733,7,7.285714285714286
14528,0553581279,7,7.571428571428571
14529,0515132624,8,7.625
14530,0804111146,6,7.666666666666667
14531,0812576403,7,7.285714285714286
14532,0312420536,4,5.25
14533,0805066322,7,7.142857142857143
14534,0140183167,4,6.25
14535,0380715309,6,8.333333333333334
14536,0140445269,7,8.0
14537,184115783X,4,8.0
14538,8423325105,5,7.8
14539,0375507817,5,7.2
14540,0060516054,5,7.2
14541,0440183669,5,7.0
14542,2253155039,5,7.2
14543,0060391901,4,7.25
14544,0064407446,4,6.25
14545,0146000552,9,8.555555555555555
14546,0201886685,4,6.0
14547,0345457641,10,7.6
14548,0375504036,9,8.555555555555555
14549,0380010038,7,9.285714285714286
14550,0385658621,5,7.8
14551,0425108589,6,8.666666666666666
14552,0425162400,4,7.25
14553,0425165299,4,7.75
14554,0425167135,5,5.8
14555,0425176487,12,7.833333333333333
14556,0425178218,4,8.75
14557,0451199871,7,8.428571428571429
14558,0451207874,8,8.0
14559,0451525817,5,8.8
14560,059043344X,5,8.8
14561,0590494481,7,5.428571428571429
14562,0671523686,8,8.375
14563,0747528977,4,7.75
14564,0770418112,4,6.5
14565,0770423345,17,8.235294117647058
14566,0771086636,5,9.4
14567,0933944047,6,8.5
14568,1550810510,6,8.0
14569,1565041992,6,7.666666666666667
14570,1883642434,4,8.0
14571,0449912809,4,8.0
14572,0740718665,4,8.75
14573,0312313616,5,3.6
14574,0452284481,10,5.9
14575,0142000159,7,8.428571428571429
14576,0875421296,4,8.25
14577,0425165159,4,7.25
14578,0684842696,16,7.1875
14579,0590420402,5,6.6
14580,0440328810,5,8.2
14581,0310234697,6,7.833333333333333
14582,0768420164,5,6.4
14583,0805064699,5,7.4
14584,078688200X,8,7.5
14585,0515103977,6,9.0
14586,0670746045,5,6.8
14587,031600023X,6,8.333333333333334
14588,0393316041,16,8.8125
14589,055305340X,7,7.714285714285714
14590,0553095234,5,7.6
14591,0553342533,4,7.25
14592,0061093327,15,7.466666666666667
14593,0451191390,4,6.75
14594,0060194979,4,7.75
14595,0609606425,5,9.4
14596,1841950947,4,9.0
14597,0451200012,4,7.5
14598,0441008720,4,7.25
14599,0192833561,5,8.6
14600,0192833634,4,7.25
14601,0451526708,5,7.4
14602,0486268667,4,7.0
14603,0553214500,4,6.75
14604,0452273331,5,9.0
14605,0670891932,4,9.0
14606,0373484704,4,8.5
14607,0552148199,4,6.75
14608,0380791994,9,6.888888888888889
14609,067081458X,18,7.777777777777778
14610,067165361X,5,8.2
14611,0879977906,4,7.75
14612,0679771468,4,6.5
14613,0451205448,7,7.285714285714286
14614,3423205202,14,8.285714285714286
14615,3499228750,5,7.4
14616,1565120507,5,5.4
14617,3499134764,10,7.1
14618,0446530743,6,7.666666666666667
14619,0345385764,5,6.2
14620,0345440013,4,5.75
14621,0684848155,6,7.333333333333333
14622,0671046179,4,8.0
14623,0060926848,4,6.0
14624,0345383990,4,9.0
14625,0345442741,5,8.4
14626,0425139034,5,8.4
14627,0449911608,6,6.833333333333333
14628,0451450965,5,9.4
14629,0525939210,5,8.6
14630,0671496174,11,9.272727272727273
14631,0671567748,4,8.0
14632,0679443673,5,7.6
14633,0679443746,6,8.5
14634,0679722017,5,10.0
14635,0684827107,10,6.3
14636,0743244850,4,7.0
14637,0786865520,5,7.2
14638,0811807843,9,7.777777777777778
14639,0451184912,4,6.25
14640,0380807319,5,8.6
14641,0671899333,5,6.6
14642,0399139540,14,7.214285714285714
14643,0892131284,9,7.777777777777778
14644,006000925X,8,6.75
14645,0446531413,8,8.625
14646,0553578677,5,5.8
14647,0316058432,5,8.4
14648,0553299468,4,6.25
14649,0786864982,7,7.285714285714286
14650,0684853159,11,8.090909090909092
14651,0380018446,5,5.6
14652,0449902927,6,7.166666666666667
14653,0553298062,6,7.666666666666667
14654,8806116053,5,8.0
14655,0552997889,6,7.0
14656,0330415557,4,6.0
14657,0060675357,4,7.75
14658,0062505963,6,8.166666666666666
14659,0062545035,5,9.0
14660,0380770717,4,8.25
14661,0875421288,8,8.75
14662,0020518609,7,7.857142857142857
14663,0451078721,6,8.333333333333334
14664,0451166361,6,9.333333333333334
14665,0451175816,8,7.875
14666,0671723227,4,8.75
14667,1573221376,4,6.5
14668,0140310754,6,7.333333333333333
14669,014032495X,4,8.5
14670,0142300276,5,8.2
14671,0590411365,7,7.857142857142857
14672,0590425919,12,8.083333333333334
14673,069620780X,4,8.75
14674,0517706814,7,7.285714285714286
14675,1563892057,6,9.5
14676,0671746049,5,6.2
14677,0679429948,5,6.0
14678,0306812274,14,6.428571428571429
14679,0425098842,4,6.25
14680,0786889322,6,8.333333333333334
14681,0385482515,4,7.5
14682,0060534044,9,6.777777777777778
14683,0689822804,7,8.428571428571429
14684,0892550147,5,8.8
14685,0821768417,7,8.857142857142858
14686,0380812525,4,6.25
14687,0786889047,8,7.5
14688,0440418496,5,8.4
14689,0140241078,4,7.0
14690,0373871589,5,9.6
14691,0440235421,4,7.75
14692,0312315228,5,6.0
14693,0812580346,14,7.785714285714286
14694,0553563696,4,9.0
14695,0061054909,15,6.666666666666667
14696,0671720759,4,7.0
14697,0671877550,5,6.8
14698,0886774616,9,8.444444444444445
14699,0375753834,6,8.0
14700,1884910033,4,8.0
14701,848130445X,6,8.0
14702,0060957409,5,8.4
14703,0385498411,11,8.454545454545455
14704,0060953748,6,8.5
14705,0345446984,5,5.4
14706,0312969414,7,7.714285714285714
14707,0091867908,8,7.375
14708,0312422164,5,6.4
14709,0446611379,12,6.5
14710,0451402383,5,9.4
14711,0099278359,4,5.25
14712,0006550436,5,7.2
14713,0394723856,4,9.0
14714,0374236488,8,7.125
14715,0743436806,4,7.25
14716,0007107838,4,8.25
14717,0446612944,8,7.0
14718,0505522756,4,6.5
14719,0590446711,5,7.2
14720,0679762094,4,8.25
14721,0821764012,4,8.0
14722,0449210928,9,7.0
14723,0425114236,15,7.933333333333334
14724,0061053538,6,7.166666666666667
14725,0312134371,4,7.5
14726,0375506179,5,7.4
14727,0451204476,4,8.5
14728,0452269652,19,7.421052631578948
14729,1551665972,8,8.125
14730,156584100X,11,8.272727272727273
14731,0099866005,16,8.8125
14732,055357289X,6,8.0
14733,0446519006,4,7.5
14734,0345427653,19,6.7894736842105265
14735,0006551971,8,8.125
14736,0140067280,5,8.4
14737,0340646853,5,7.4
14738,0425179648,6,8.0
14739,0747256152,4,7.0
14740,1843337045,4,7.75
14741,0395866502,12,7.916666666666667
14742,0786914041,5,8.0
14743,0671720791,5,8.2
14744,0671733354,6,7.0
14745,0449006778,4,7.0
14746,0142002585,4,7.75
14747,0451181948,4,5.75
14748,0440153778,5,5.2
14749,0440184053,18,7.555555555555555
14750,0061092096,6,6.833333333333333
14751,0373706928,7,7.0
14752,0446356603,6,8.666666666666666
14753,0684864320,8,8.25
14754,0821737902,5,8.6
14755,1551668262,5,7.8
14756,0345423399,12,8.25
14757,1583224912,10,8.4
14758,0312926456,7,6.857142857142857
14759,1573228583,18,7.611111111111111
14760,0140361227,6,8.666666666666666
14761,0671039903,14,7.5
14762,0380802600,4,8.0
14763,0802137008,10,5.9
14764,0373153279,4,6.5
14765,0373227264,4,6.5
14766,0671648152,6,8.0
14767,0060514930,12,8.083333333333334
14768,0373484771,4,6.0
14769,0451185196,6,6.833333333333333
14770,0471295639,5,6.2
14771,0767908481,12,6.833333333333333
14772,0449210952,8,7.875
14773,0670841838,5,6.2
14774,0812534085,4,9.75
14775,0865714088,7,9.428571428571429
14776,0141001828,18,8.055555555555555
14777,0385499086,4,7.75
14778,0446613444,13,8.0
14779,0451198808,10,7.7
14780,0679753826,5,8.4
14781,0060292873,5,8.6
14782,0140430474,9,7.777777777777778
14783,842533411X,4,6.5
14784,0679723412,4,7.5
14785,0373790554,5,7.6
14786,0449006832,4,8.0
14787,155166903X,4,6.5
14788,0140184953,12,7.0
